"StockName","TotalScore","AverageStability","AverageGrowth","DailyStability","WeeklyStability","Growth15Session","Growth30Session","Growth100Session","Growth200Session"
"BALPHARMA.NS","72.96644359064129","88.56109230948769","57.371794871794876","53.110047846889955","112.1951219512195","46.15384615384615","33.333333333333336","50.0","100.0"
"CENTEXT.NS","72.81662781662781","93.92385392385393","51.70940170940171","54.04040404040404","120.51282051282053","38.46153846153846","16.666666666666668","100.0","0.0"
"DSSL.NS","72.76666666666667","100.53333333333333","45.0","61.33333333333333","126.66666666666667","40.0","50.0","0.0","0.0"
"MUNJALSHO.NS","72.51190476190476","86.09523809523809","58.92857142857143","50.95238095238095","109.52380952380952","42.85714285714286","42.85714285714286","50.0","100.0"
"8KMILES.NS","72.5","86.66666666666667","58.333333333333336","50.0","111.11111111111111","50.0","66.66666666666667","0.0","0.0"
"MPSLTD.NS","72.4179929266136","91.3103448275862","53.52564102564102","48.275862068965516","120.0","30.76923076923077","33.333333333333336","50.0","100.0"
"RML.NS","72.40712945590994","87.12195121951218","57.69230769230769","53.170731707317074","109.7560975609756","30.76923076923077","50.0","50.0","100.0"
"SALORAINT.NS","72.36730360934183","81.40127388535032","63.333333333333336","53.503184713375795","100.0","50.0","40.0","100.0","0.0"
"GUFICBIO.NS","72.28632727990879","83.03419302135605","61.53846153846154","61.24401913875598","97.5609756097561","46.15384615384615","50.0","50.0","100.0"
"MEGH.NS","72.28571428571428","87.42857142857142","57.142857142857146","54.285714285714285","109.52380952380952","35.714285714285715","42.85714285714286","50.0","100.0"
"DYNATECH.NS","72.15151515151516","127.63636363636365","16.666666666666668","114.54545454545455","136.36363636363637","33.333333333333336","0.0","0.0","0.0"
"PURVA.NS","72.02705627705627","85.26623376623377","58.78787878787879","46.02272727272727","111.42857142857143","36.36363636363637","40.0","100.0","0.0"
"TALBROAUT.NS","72.00173676897815","90.47783251231527","53.52564102564102","53.69458128078818","115.0","30.76923076923077","33.333333333333336","50.0","100.0"
"INSECTICI.NS","72.0","86.85714285714286","57.142857142857146","45.71428571428571","114.28571428571428","35.714285714285715","42.85714285714286","50.0","100.0"
"AARTIIND.NS","72.0","86.85714285714286","57.142857142857146","45.71428571428571","114.28571428571428","35.714285714285715","42.85714285714286","50.0","100.0"
"TCI.NS","71.80952380952381","86.47619047619048","57.142857142857146","59.047619047619044","104.76190476190476","35.714285714285715","42.85714285714286","50.0","100.0"
"MONSANTO.NS","71.79761904761904","77.52380952380952","66.07142857142857","43.80952380952381","100.0","42.85714285714286","71.42857142857143","50.0","100.0"
"SURANAVEL.NS","71.56418554476808","87.57281553398059","55.555555555555564","68.93203883495146","100.0","33.333333333333336","33.333333333333336","100.0","0.0"
"NAGREEKEX.NS","71.36747802569303","87.73495605138608","55.0","78.16091954022988","94.11764705882354","60.0","50.0","0.0","0.0"
"KRBL.NS","71.17857142857142","83.42857142857142","58.92857142857143","44.285714285714285","109.52380952380952","42.85714285714286","42.85714285714286","50.0","100.0"
"DECCANCE.NS","71.03068396864018","85.57988645579886","56.48148148148149","58.394160583941606","103.70370370370371","44.44444444444444","25.0","100.0","0.0"
"KEI.NS","71.01190476190476","86.66666666666666","55.35714285714286","59.52380952380952","104.76190476190476","28.571428571428573","42.85714285714286","50.0","100.0"
"JMTAUTOLT.NS","70.98348348348348","89.1891891891892","52.77777777777778","48.64864864864865","116.21621621621621","25.0","33.333333333333336","100.0","0.0"
"SEZAL.NS","70.94086021505376","100.21505376344085","41.66666666666667","50.537634408602145","133.33333333333331","50.0","33.333333333333336","0.0","0.0"
"ITDCEM.NS","70.76612903225806","79.03225806451613","62.5","47.58064516129032","100.0","37.5","50.0","100.0","0.0"
"SAGCEM.NS","70.62576312576313","85.69597069597069","55.555555555555564","43.40659340659341","113.88888888888889","50.0","16.666666666666668","100.0","0.0"
"SUPREMETE.NS","70.5701754385965","91.14035087719299","50.0","54.16666666666667","115.78947368421053","33.333333333333336","66.66666666666667","0.0","0.0"
"BALAMINES.NS","70.54659498207886","77.20430107526882","63.88888888888889","43.01075268817204","100.0","41.66666666666667","50.0","100.0","0.0"
"COMPUAGE.NS","70.50751879699249","66.01503759398497","75.0","57.89473684210527","71.42857142857143","50.0","100.0","0.0","0.0"
"CREATIVEY.NS","70.5","99.33333333333333","41.66666666666667","73.33333333333334","116.66666666666666","50.0","33.333333333333336","0.0","0.0"
"CTE.NS","70.40322580645162","115.80645161290323","25.0","64.51612903225806","150.0","50.0","0.0","0.0","0.0"
"JAYBARMAR.NS","70.15105011020236","80.68671560502013","59.61538461538461","48.05825242718446","102.4390243902439","38.46153846153846","50.0","50.0","100.0"
"GUJFLUORO.NS","70.1388888888889","102.7777777777778","37.5","44.44444444444444","141.66666666666669","25.0","50.0","0.0","0.0"
"QNIFTY.NS","69.87179487179488","73.07692307692308","66.66666666666667","32.69230769230769","100.0","33.333333333333336","100.0","0.0","0.0"
"JCTEL.NS","69.83443708609272","89.66887417218544","50.0","74.17218543046359","100.0","30.0","20.0","100.0","0.0"
"KRITIIND.NS","69.6626984126984","111.54761904761904","27.777777777777775","64.58333333333333","142.85714285714286","33.33333333333333","50.0","0.0","0.0"
"SHAKTIPUM.NS","69.65769230769232","79.7","59.61538461538461","53.0","97.5","38.46153846153846","50.0","50.0","100.0"
"CCCL.NS","69.44375","101.3875","37.5","55.46875","132.0","37.5","75.0","0.0","0.0"
"NOCIL.NS","69.41666666666666","87.04761904761904","51.785714285714285","53.33333333333333","109.52380952380952","28.571428571428573","28.571428571428573","50.0","100.0"
"SUVEN.NS","69.35714285714286","85.14285714285714","53.57142857142857","48.57142857142857","109.52380952380952","35.714285714285715","28.571428571428573","50.0","100.0"
"JKCEMENT.NS","69.23809523809524","88.47619047619048","50.0","46.19047619047619","116.66666666666667","42.85714285714286","57.142857142857146","0.0","100.0"
"ELECON.NS","68.88528138528139","78.98268398268398","58.78787878787879","56.547619047619044","93.93939393939394","36.36363636363637","40.0","100.0","0.0"
"GRAVITA.NS","68.76190476190476","80.38095238095238","57.142857142857146","43.80952380952381","104.76190476190476","35.714285714285715","42.85714285714286","50.0","100.0"
"MIC.NS","68.74791666666667","79.1625","58.333333333333336","53.90625","96.0","50.0","25.0","100.0","0.0"
"PLASTIBLE.NS","68.67154290272","86.06103452338871","51.282051282051285","46.85990338164251","112.1951219512195","38.46153846153846","16.666666666666668","50.0","100.0"
"INDOTECH.NS","68.6197782128323","83.71391540002357","53.52564102564102","48.309178743961354","107.3170731707317","30.76923076923077","33.333333333333336","50.0","100.0"
"INDOSOLAR.NS","68.51190476190476","85.23809523809523","51.785714285714285","52.38095238095238","107.14285714285714","28.571428571428573","28.571428571428573","50.0","100.0"
"MINDAIND.NS","67.94685990338164","74.78260869565216","61.111111111111114","49.45652173913043","91.66666666666666","50.0","33.333333333333336","100.0","0.0"
"IFGLREFRA.NS","67.92857142857142","82.28571428571428","53.57142857142857","48.57142857142857","104.76190476190476","35.714285714285715","28.571428571428573","50.0","100.0"
"GANESHHOU.NS","67.88588588588588","80.21621621621621","55.555555555555564","54.5945945945946","97.29729729729729","33.333333333333336","33.333333333333336","100.0","0.0"
"INFOMEDIA.NS","67.87513691128149","86.6593647316539","49.09090909090909","53.01204819277109","109.0909090909091","27.272727272727273","20.0","100.0","0.0"
"ASTEC.NS","67.82142857142857","80.28571428571428","55.35714285714286","54.285714285714285","97.61904761904762","42.85714285714286","28.571428571428573","50.0","100.0"
"SRGINFOTE.NS","67.76279958402864","73.10135674381485","62.42424242424243","67.0391061452514","77.14285714285714","27.272727272727273","60.0","100.0","0.0"
"SUZLON.NS","67.64542671259089","76.95752009184845","58.333333333333336","59.701492537313435","88.46153846153847","25.0","50.0","100.0","0.0"
"WSI.NS","67.59001782531195","83.05882352941177","52.121212121212125","57.64705882352941","100.0","36.36363636363637","20.0","100.0","0.0"
"JYOTISTRU.NS","67.57211870255348","71.65217391304347","63.492063492063494","48.69565217391304","86.95652173913044","57.142857142857146","33.333333333333336","100.0","0.0"
"TATAMETAL.NS","67.33333333333333","77.52380952380952","57.142857142857146","50.95238095238095","95.23809523809524","35.714285714285715","42.85714285714286","50.0","100.0"
"MUNJALAU.NS","66.88095238095238","80.19047619047619","53.57142857142857","43.33333333333333","104.76190476190476","21.42857142857143","42.85714285714286","50.0","100.0"
"THEMISMED.NS","66.84848484848486","98.54545454545456","35.151515151515156","50.909090909090914","130.3030303030303","45.45454545454546","60.0","0.0","0.0"
"SADBHAV.NS","66.79312750741322","78.88540031397174","54.7008547008547","43.36734693877551","102.56410256410257","30.76923076923077","33.333333333333336","100.0","0.0"
"APCOTEXIN.NS","66.67857142857143","78.0","55.35714285714286","41.42857142857142","102.38095238095238","28.571428571428573","42.85714285714286","50.0","100.0"
"HITECHGEA.NS","66.56110269041304","84.08374384236453","49.03846153846154","52.70935960591133","105.0","46.15384615384615","50.0","0.0","100.0"
"MALWACOTT.NS","66.50717703349282","99.6810207336523","33.333333333333336","71.9298245614035","118.18181818181819","66.66666666666667","0.0","0.0","0.0"
"SUNDRMBRA.NS","66.4484126984127","80.11904761904762","52.77777777777777","39.58333333333333","107.14285714285715","33.33333333333333","25.0","100.0","0.0"
"ASHOKLEY.NS","66.4024369196783","101.32339235787511","31.48148148148148","56.75675675675676","131.03448275862067","44.44444444444444","50.0","0.0","0.0"
"LIBERTSHO.NS","65.96560846560847","82.85714285714286","49.074074074074076","46.42857142857143","107.14285714285715","22.22222222222222","25.0","100.0","0.0"
"LANCOIN.NS","65.94047619047619","87.23809523809524","44.642857142857146","46.666666666666664","114.28571428571428","35.714285714285715","42.85714285714286","0.0","100.0"
"PRAKASHCO.NS","65.93117310859246","95.7512351060738","36.111111111111114","65.05376344086021","116.21621621621621","41.66666666666667","66.66666666666667","0.0","0.0"
"KARURKCP.NS","65.78494623655914","104.9032258064516","26.666666666666668","63.87096774193548","132.25806451612902","40.0","40.0","0.0","0.0"
"DIVISLAB.NS","65.73593073593074","64.80519480519482","66.66666666666667","39.285714285714285","81.81818181818183","33.333333333333336","100.0","0.0","0.0"
"THOMASCOT.NS","65.70370370370371","131.40740740740742","0.0","118.51851851851852","140.0","0.0","0.0","0.0","0.0"
"NAHARPOLY.NS","65.20618556701031","80.41237113402062","50.0","51.03092783505154","100.0","33.333333333333336","16.666666666666668","100.0","0.0"
"PNC.NS","65.14740459395912","96.96147585458492","33.333333333333336","60.824742268041234","121.05263157894737","33.333333333333336","33.333333333333336","0.0","0.0"
"TODAYS.NS","65.13009049773756","92.76018099547511","37.5","58.82352941176471","115.38461538461539","25.0","50.0","0.0","0.0"
"HBLPOWER.NS","65.12912912912914","74.70270270270271","55.555555555555564","52.972972972972975","89.1891891891892","50.0","16.666666666666668","100.0","0.0"
"UNIPLY.NS","65.12557832121612","100.25115664243226","30.0","74.15730337078652","117.64705882352942","60.0","0.0","0.0","0.0"
"ADVANTA.NS","65.10714285714286","74.85714285714286","55.35714285714286","44.285714285714285","95.23809523809524","28.571428571428573","42.85714285714286","50.0","100.0"
"NELCO.NS","65.05952380952381","74.76190476190476","55.35714285714286","47.61904761904761","92.85714285714286","28.571428571428573","42.85714285714286","50.0","100.0"
"WELSPUNIN.NS","64.89517061885483","92.29034123770967","37.5","51.879699248120296","119.23076923076924","62.5","50.0","0.0","0.0"
"KALINDEE.NS","64.86666666666667","96.4","33.333333333333336","56.0","123.33333333333334","40.0","60.0","0.0","0.0"
"TWILITAKA.NS","64.85647985647987","104.31613431613434","25.396825396825403","63.06306306306306","131.81818181818184","42.85714285714286","33.333333333333336","0.0","0.0"
"STRTECH.NS","64.77380952380952","88.47619047619047","41.07142857142857","53.33333333333333","111.9047619047619","35.714285714285715","28.571428571428573","0.0","100.0"
"CANFINHOM.NS","64.73809523809524","75.9047619047619","53.57142857142857","43.33333333333333","97.61904761904762","35.714285714285715","28.571428571428573","50.0","100.0"
"ATUL.NS","64.66666666666666","79.33333333333333","50.0","44.76190476190476","102.38095238095238","42.85714285714286","57.142857142857146","0.0","100.0"
"KAUSHALYA.NS","64.35180995475113","94.08823529411765","34.61538461538461","51.470588235294116","122.5","38.46153846153846","50.0","50.0","0.0"
"CORDSCABL.NS","64.30341880341881","106.38461538461539","22.222222222222225","63.46153846153846","135.0","33.333333333333336","33.333333333333336","0.0","0.0"
"SILINV.NS","64.2547918043622","93.5095836087244","35.0","57.30337078651686","117.64705882352942","20.0","50.0","0.0","0.0"
"RAJVIR.NS","63.99221323749626","102.58760107816711","25.396825396825403","70.75471698113208","123.80952380952381","42.85714285714286","33.333333333333336","0.0","0.0"
"JIKIND.NS","63.94830659536542","99.41176470588236","28.484848484848488","67.64705882352942","120.58823529411765","45.45454545454546","40.0","0.0","0.0"
"UNIVCABLE.NS","63.94444444444445","86.22222222222223","41.66666666666667","48.88888888888889","111.11111111111111","50.0","33.333333333333336","0.0","0.0"
"FARMAXIND.NS","63.738095238095234","95.33333333333333","32.14285714285714","77.61904761904762","107.14285714285714","50.0","28.571428571428573","50.0","0.0"
"VSTTILLER.NS","63.648648648648646","77.29729729729729","50.0","43.24324324324324","100.0","33.333333333333336","16.666666666666668","100.0","0.0"
"UPERGANGE.NS","63.56980821785291","81.07901037509976","46.06060606060606","56.98324022346368","97.14285714285714","18.181818181818183","20.0","100.0","0.0"
"DOLPHINOF.NS","63.46428571428571","96.57142857142856","30.357142857142858","55.71428571428571","123.80952380952381","28.571428571428573","42.85714285714286","50.0","0.0"
"TEXRAIL.NS","63.392857142857146","92.85714285714286","33.92857142857143","57.14285714285714","116.66666666666667","42.85714285714286","42.85714285714286","50.0","0.0"
"LCCINFOTE.NS","63.38377095386441","96.60881174899866","30.15873015873016","70.09345794392523","114.28571428571428","57.142857142857146","33.333333333333336","0.0","0.0"
"ARSHIYA.NS","63.08125","88.6625","37.5","47.65625","116.0","37.5","75.0","0.0","0.0"
"NUTEK.NS","62.92615596963422","105.21739130434781","20.634920634920636","86.95652173913044","117.39130434782608","28.571428571428573","33.333333333333336","0.0","0.0"
"PONNIEROD.NS","62.8885378885379","95.61834561834563","30.15873015873016","54.95495495495496","122.72727272727273","57.142857142857146","33.333333333333336","0.0","0.0"
"POCHIRAJU.NS","62.836637047163364","78.05422647527911","47.61904761904762","58.7719298245614","90.90909090909092","42.85714285714286","0.0","100.0","0.0"
"EUROTEXIN.NS","62.730496453900706","75.46099290780141","50.0","55.31914893617021","88.88888888888889","66.66666666666667","33.333333333333336","0.0","0.0"
"KGL.NS","62.72083333333333","96.27499999999999","29.166666666666668","54.6875","124.0","37.5","50.0","0.0","0.0"
"TANLA.NS","62.62291666666666","104.4125","20.833333333333332","57.03125","136.0","37.5","25.0","0.0","0.0"
"PBAINFRA.NS","62.50794106391121","90.40049751243781","34.61538461538461","49.75124378109453","117.5","38.46153846153846","50.0","50.0","0.0"
"FCSSOFT.NS","62.46422255905015","92.55665024630542","32.371794871794876","73.89162561576354","105.0","46.15384615384615","33.333333333333336","50.0","0.0"
"PARASPETR.NS","62.41683586816331","99.43684633950122","25.396825396825403","84.95575221238938","109.0909090909091","42.85714285714286","33.333333333333336","0.0","0.0"
"GARWALLRO.NS","62.39130434782608","91.44927536231883","33.333333333333336","49.45652173913043","119.44444444444444","50.0","50.0","0.0","0.0"
